Hanske : Katalog over privatarkiv og musikkmanuskripter	
	Kielland, Jacob til Alexander Kielland 1886.06.09 NBdigital: URN:NBN:no-nb_digimanus_303574.
	Kielland, Jacob til Alexander Kielland 1886.08.09 NBdigital: URN:NBN:no-nb_digimanus_303576.
	Kielland, Jacob til Alexander Kielland 1887.11.30 NBdigital: URN:NBN:no-nb_digimanus_168231.
	Kielland, Tycho til Alexander Kielland Udatert Fragment. NBdigital: URN:NBN:no-nb_digimanus_303558.
	Kielland, Tycho til Alexander Kielland 1879.11.26 NBdigital: URN:NBN:no-nb_digimanus_168233.
	Kielland, Tycho til Alexander Kielland 1879.12.12 NBdigital: URN:NBN:no-nb_digimanus_303559.
	Kielland, Tycho til Alexander Kielland 1881.08.15 NBdigital: URN:NBN:no-nb_digimanus_303560.
	Kielland, Tycho til Alexander Kielland 1882.01.18 NBdigital: URN:NBN:no-nb_digimanus_303561.
	Kielland, Tycho til Alexander Kielland 1883.07.24 NBdigital: URN:NBN:no-nb_digimanus_303563.
	Kielland, Tycho til Alexander Kielland 1886.04.28 NBdigital: URN:NBN:no-nb_digimanus_303564.
	Kielland, Tycho til Alexander Kielland 1886.07.15 NBdigital: URN:NBN:no-nb_digimanus_303565.
	Kielland, Tycho til Alexander Kielland 1886.09.06 NBdigital: URN:NBN:no-nb_digimanus_303566.
	Krøyer, Peter Severin til Alexander Kielland 1898.11.12 NBdigital: URN:NBN:no-nb_digimanus_168234.
	Krøyer, Peter Severin til Alexander Kielland 1898.11.29 NBdigital: URN:NBN:no-nb_digimanus_168235.
	Malde Teglværk, arbeidere til Alexander Kielland 1881.05.28 NBdigital: URN:NBN:no-nb_digimanus_70082.
	Merseburger, Georg til Alexander Kielland 1905.01.17
	Merseburger, Georg til Alexander Kielland 1905.05.22
	Müller, Horten til Alexander Kielland 1888.11.14 Fotokopi.
	Sarauw, Christian til Alexander Kielland 1887.11.07
	Sarauw, Christian til Alexander Kielland 1889.02.03
	Schøning, Lars Olai til Alexander Kielland 1886.05.18
	Sømme, Andreas til Alexander Kielland Udatert
	Sømme, Andreas til Alexander Kielland 1887.10.16
	Sømme, Johanne Margrethe (Hanne) til Alexander Kielland Udatert 9 brev.
	Sømme, Johanne Margrethe (Hanne) til Alexander Kielland 1881 - 1887 4 brev.
	Vullum, Erik til Alexander Kielland 1878.07.01
	Aall, Anathon til Johan Ernst Sars 1886.10.14
	Aall, Anathon til Johan Ernst Sars 1897.01.31
	Aall, Anathon til Johan Ernst Sars 1897.02.16
	Aall, Anathon til Johan Ernst Sars 1897.05.08
	Aall, Anathon til Johan Ernst Sars 1897.12.08
	Aall, Anathon til Johan Ernst Sars 1899.01.01
	Aall, Anathon til Johan Ernst Sars 1903.12.21
	Aall, Anathon til Johan Ernst Sars 1905.12.20
	Aall, Anathon til Johan Ernst Sars 1912.01.24
	Aall, Anathon til Johan Ernst Sars 1912.09.15
	Aall, Anathon til Johan Ernst Sars 1914.12.23
	Aall, Anathon til Johan Ernst Sars 1915.12.22
	Aarsæther, Karl til Johan Ernst Sars 1907.04.28
	Aasmundstad, Per Torsson til Johan Ernst Sars 1899.08.13
	Aasmundstad, Per Torsson til Johan Ernst Sars 1899.09.18
	Anderson, Rasmus Bjørn til Johan Ernst Sars 1878.09.12
	Anderssen, Otto Andreas til Hagbard Emanuel Berner 1885.09.07 Vedlegg til brev av 1885.09.09 fra Hagbard Emanuel Berner til Johan Ernst Sars.
	Anderssen, Otto Andreas til Johan Ernst Sars 1887.11.15
	Anderssen, Otto Andreas til Johan Ernst Sars 1907.05.03
	Anderssen, Otto Andreas til Johan Ernst Sars 1911.12.15
	Anker, Marie til Johan Ernst Sars 0000.07.05
	Anker, Marie til Johan Ernst Sars 0000.07.23
	Anker, Marie til Johan Ernst Sars 0000.07.28
	Anker, Marie til Johan Ernst Sars 0000.07.29
	Anker, Marie til Johan Ernst Sars 0000.07.29
	Anker, Marie til Johan Ernst Sars 0000.08.01
	Arctander, Sofus Anton Birger til Johan Ernst Sars 1898.12.30
	Arctander, Sofus Anton Birger til Johan Ernst Sars 1905.09.17
	Arentz, L. H. til Johan Ernst Sars 1882.07.14
	Arentzen, Kristian til Johan Ernst Sars 1878.12.19
	Arnesen, Martin til Johan Ernst Sars 1874.09.27
	Arnesen, Martin til Johan Ernst Sars 1878.04.26
	Arstad, Johan til Johan Ernst Sars 1890.04.29
	Arstal, Aksel til Johan Ernst Sars 1897.10.08
	Arstal, Aksel til Johan Ernst Sars 1897.10.13
	Arstal, Aksel til Johan Ernst Sars 1899.09.05
	Arstal, Aksel til Johan Ernst Sars 1900.03.08
	Arstal, Aksel til Johan Ernst Sars 1900.03.29
	Arstal, Aksel til Johan Ernst Sars 1905.11.18
	Arvesen, Ole til Johan Ernst Sars 1880.07.27
	Arvesen, Ole til Johan Ernst Sars 1881.06.17
	Arvesen, Ole til Johan Ernst Sars 1882.06.08
	Arvesen, Ole til Johan Ernst Sars 1882.06.19
	Arvesen, Ole til Johan Ernst Sars 1904.05.11
	Arvesen, Ole til Johan Ernst Sars 1910.12.23
	Arvesen, Ole til Johan Ernst Sars 1912.12.02
	Arvesen, Ole til Johan Ernst Sars 1913.12.09
	Asbjørnsen, Peter Christen til Johan Ernst Sars 1876.01.28
	Aschehoug & Co., H. til Johan Ernst Sars 1912.01.12
	Aschehoug & Co., H. til Johan Ernst Sars 1912.01.29
	Aschehoug & Co., H. til Johan Ernst Sars 1912.01.31
	Aschehoug & Co., H. til Johan Ernst Sars 1912.02.01
	Astrup, Hans Rasmus til Ole Andreas Furu 1894 Vedligger brev fra H.R. Astrup til J.E. Sars datert 1894.10.14. Avskrift.
	Astrup, Hans Rasmus til Johan Ernst Sars Udatert
	Astrup, Hans Rasmus til Johan Ernst Sars Udatert
	Astrup, Hans Rasmus til Johan Ernst Sars 1892.04.20
	Astrup, Hans Rasmus til Johan Ernst Sars 1892.12.27
	Astrup, Hans Rasmus til Johan Ernst Sars 1893.05.21
	Astrup, Hans Rasmus til Johan Ernst Sars 1893.12.26
	Astrup, Hans Rasmus til Johan Ernst Sars 1894.06.01
	Astrup, Hans Rasmus til Johan Ernst Sars 1894.10.14
	Astrup, Hans Rasmus til Johan Ernst Sars 1894.10.17
	Astrup, Hans Rasmus til Johan Ernst Sars 1895.02.16
	Astrup, Hans Rasmus til Johan Ernst Sars 1895.04.06
	Astrup, Hans Rasmus til Johan Ernst Sars 1895.04.21
	Astrup, Hans Rasmus til Johan Ernst Sars 1896.01.14
	Astrup, Hans Rasmus til Johan Ernst Sars 1897.02.03
	Astrup, Hans Rasmus til Johan Ernst Sars 1897.02.12
	Aubert, Andreas til Johan Ernst Sars Udatert
	Aubert, Andreas til Johan Ernst Sars Udatert
	Aubert, Andreas til Johan Ernst Sars 1892.04.10
	Aubert, Andreas til Johan Ernst Sars 1892.06.12
	Aubert, Andreas til Johan Ernst Sars 1893.06.22
	Aubert, Andreas til Johan Ernst Sars 1911.01.30
	Axelson, Edvard til Johan Ernst Sars 1883.12.30
	Axelson, Edvard til Johan Ernst Sars 1884.06.08
	Axelson, Edvard til Johan Ernst Sars 1898.12.30
	Bajer, Fredrik til Johan Ernst Sars 1877.06.12
	Balchen, Albert til Johan Ernst Sars 1903.11.17
	Barratt, Thomas Ball til Johan Ernst Sars 1898.02.23
	Barratt, Thomas Ball til Johan Ernst Sars 1898.05.24
	Barstad, Hans Jacob til Johan Ernst Sars 1899.10.30
	Barstad, Hans Jacob til Johan Ernst Sars 1899.11.10
	Barth, Jacob Bøckmann til Johan Ernst Sars 1883.07.04
	Barth, Jacob Bøckmann til Johan Ernst Sars 1888.01.30
	Bendixen, Bendix Edvard til Johan Ernst Sars 1903.03.26
	Bendixen, Bendix Edvard til Johan Ernst Sars 1907.10.03
	Bendixen, Bendix Edvard til Johan Ernst Sars 1914.09.05
	Bendixson, Ivar Otto til Johan Ernst Sars 1895.12.25
	Bendixson, Ivar Otto til Johan Ernst Sars 1896.12.26
	Bendixson, Ivar Otto til Johan Ernst Sars 1897.12.30
	Bendixson, Ivar Otto til Johan Ernst Sars 1898.12.30
	Bendixson, Ivar Otto til Johan Ernst Sars 1900.01.02
	Bendixson, Ivar Otto til Johan Ernst Sars 1904.01.02
	Bendixson, Ivar Otto til Johan Ernst Sars 1905.12.31
	Bendixson, Ivar Otto til Johan Ernst Sars 1906.12.27
	Berner, Carl til Johan Ernst Sars 1899.09.05
	Berner, Hagbard Emanuel til Johan Ernst Sars Udatert
	Berner, Hagbard Emanuel til Johan Ernst Sars Udatert
	Berner, Hagbard Emanuel til Johan Ernst Sars 1872.06.25
	Berner, Hagbard Emanuel til Johan Ernst Sars 1879.05.09
	Berner, Hagbard Emanuel til Johan Ernst Sars 1879.05.28
	Berner, Hagbard Emanuel til Johan Ernst Sars 1885.08.04
	Berner, Hagbard Emanuel til Johan Ernst Sars 1885.09.09
	Berner, Hagbard Emanuel til Johan Ernst Sars 1890.04.22
	Berner, Hagbard Emanuel til Johan Ernst Sars 1890.11.11
	Berner, Hagbard Emanuel til Johan Ernst Sars 1895.02.12
	Berner, Hagbard Emanuel til Johan Ernst Sars 1895.11.15
	Berner, Hagbard Emanuel til Johan Ernst Sars 1898.01.27
	Berner, Hagbard Emanuel til Johan Ernst Sars 1899.02.18
	Berner, Hagbard Emanuel til Johan Ernst Sars 1899.08.22
	Berner, Hagbard Emanuel til Johan Ernst Sars 1899.09.01
	Berner, Hagbard Emanuel til Johan Ernst Sars 1900.05.04
	Berner, Hagbard Emanuel til Johan Ernst Sars 1900.09.11
	Berner, Hagbard Emanuel til Johan Ernst Sars 1902.09.09
	Berner, Hagbard Emanuel til Johan Ernst Sars 1907.12.09
	Berner, Hjalmar til Johan Ernst Sars 1904.01.11
	Bjørnson, Bjørnstjerne til Fridtjof Nansen 1899.06.28
	Bjørnson, Bjørnstjerne til Fridtjof Nansen 1899.06.30
	Bjørnson, Bjørnstjerne til Johan Ernst Sars 1870.04.04
	Bjørnson, Bjørnstjerne til Johan Ernst Sars 1880.06.30
	Bjørnson, Bjørnstjerne til Johan Ernst Sars 1889.02.13 NBdigital: URN:NBN:no-nb_digimanus_115699.
	Bjørnson, Bjørnstjerne til Johan Ernst Sars 1898.05.23 NBdigital: URN:NBN:no-nb_digimanus_115700.
	Bjørnson, Bjørnstjerne til Johan Ernst Sars 1899.01.17 NBdigital: URN:NBN:no-nb_digimanus_115701.
	Bjørnson, Bjørnstjerne til Johan Ernst Sars 1899.06.22 NBdigital: URN:NBN:no-nb_digimanus_115702.
	Bjørnson, Bjørnstjerne til Johan Ernst Sars 1899.07.08 NBdigital: URN:NBN:no-nb_digimanus_115703.
	Bjørnson, Bjørnstjerne til Johan Ernst Sars 1899.07.17 NBdigital: URN:NBN:no-nb_digimanus_115704.
	Bjørnson, Bjørnstjerne til Johan Ernst Sars 1901.05.25 NBdigital: URN:NBN:no-nb_digimanus_115705.
	Bjørnson, Bjørnstjerne til Johan Ernst Sars 1905.10.05 NBdigital: URN:NBN:no-nb_digimanus_115706.
	Bjørnson, Bjørnstjerne til Johan Ernst Sars 1907.01.18 NBdigital: URN:NBN:no-nb_digimanus_115707.
	Collett, Alf til Johan Ernst Sars 1883.07.31
	Collett, Camilla til Johan Ernst Sars 1878 "Af det Franske Tidsskrift jeg omtalte ..." NBdigital: URN:NBN:no-nb_digimanus_156851.
	Collett, Camilla til Johan Ernst Sars 1878 "Alt Håb er ude for mig ..." NBdigital: URN:NBN:no-nb_digimanus_156852.
	Collett, Camilla til Johan Ernst Sars 1878 "Da jeg må slutte at det ..." NBdigital: URN:NBN:no-nb_digimanus_156850.
	Collett, Camilla til Johan Ernst Sars 1878 "Tænker De virkelig på at benytte ..." NBdigital: URN:NBN:no-nb_digimanus_156853.
	Collett, Camilla til Johan Ernst Sars 1878.10 "De vil gjøre mig en Tjeneste ..." NBdigital: URN:NBN:no-nb_digimanus_156855.
	Collett, Camilla til Johan Ernst Sars 1878.10 "Hvis De havde en Stund ..." NBdigital: URN:NBN:no-nb_digimanus_156854.
	Collett, Camilla til Johan Ernst Sars 1878.10 "Schou har endnu Intet meddelt mig ..." NBdigital: URN:NBN:no-nb_digimanus_156856.
	Collett, Camilla til Johan Ernst Sars 1878.10.20 NBdigital: URN:NBN:no-nb_digimanus_156857.
	Collett, Camilla til Johan Ernst Sars 1878.12 NBdigital: URN:NBN:no-nb_digimanus_156870.
	Collett, Camilla til Johan Ernst Sars 1879.06.20 NBdigital: URN:NBN:no-nb_digimanus_156859.
	Collett, Camilla til Johan Ernst Sars 1883.06.13 NBdigital: URN:NBN:no-nb_digimanus_156861.
	Collett, Camilla til Johan Ernst Sars 1883.06.30 NBdigital: URN:NBN:no-nb_digimanus_156860.
	Collett, Camilla til Johan Ernst Sars 1883.07.05 NBdigital: URN:NBN:no-nb_digimanus_156862.
	Collett, Camilla til Johan Ernst Sars 1883.07.17 NBdigital: URN:NBN:no-nb_digimanus_156863.
	Collett, Camilla til Johan Ernst Sars 1884.04.09 NBdigital: URN:NBN:no-nb_digimanus_156864.
	Collett, Camilla til Johan Ernst Sars 1884.04.10 NBdigital: URN:NBN:no-nb_digimanus_156865.
	Collett, Camilla til Johan Ernst Sars 1884.04.23 NBdigital: URN:NBN:no-nb_digimanus_156866.
	Collett, Camilla til Johan Ernst Sars 1884.05.23 NBdigital: URN:NBN:no-nb_digimanus_156867.
	Collett, Camilla til Johan Ernst Sars 1890.12.21 NBdigital: URN:NBN:no-nb_digimanus_156868.
	Collett, Camilla til Johan Ernst Sars 1890.12.30 NBdigital: URN:NBN:no-nb_digimanus_156869.
	Garborg, Arne til Johan Ernst Sars 1879.03.22
	Grieg, Edvard til Johan Ernst Sars 0000.09.05
	Grieg, Edvard til Johan Ernst Sars 1881.09.06
	Grieg, Edvard til Johan Ernst Sars 1901.07.30
	Haakon 7, konge av Norge til Johan Ernst Sars 1910.11.10 Telegram. KLAUSUL.
	Ibsen, Henrik til Johan Ernst Sars 1891 Trykt i HIS 15, 158. NBdigital: URN:NBN:no-nb_digimanus_147474.
	Ibsen, Sigurd til Johan Ernst Sars 1883.06.15
	Ibsen, Sigurd til Johan Ernst Sars 1897.05.23
	Ibsen, Sigurd til Johan Ernst Sars 1897.05.30
	Ibsen, Sigurd til Johan Ernst Sars 1897.10.03
	Ibsen, Sigurd til Johan Ernst Sars 1897.10.14
	Ibsen, Sigurd til Johan Ernst Sars 1897.11.08
	Ibsen, Sigurd til Johan Ernst Sars 1897.12.10
	Ibsen, Sigurd til Johan Ernst Sars 1897.12.13
	Ibsen, Sigurd til Johan Ernst Sars 1898.01.16
	Ibsen, Sigurd til Johan Ernst Sars 1898.04.30
	Ibsen, Sigurd til Johan Ernst Sars 1898.09.19
	Kielland, Alexander til Johan Ernst Sars 1880.01.11
	Kielland, Alexander til Johan Ernst Sars 1880.01.18
	Kielland, Alexander til Johan Ernst Sars 1880.02.22
	Kielland, Alexander til Johan Ernst Sars 1880.03.16
	Kielland, Alexander til Johan Ernst Sars 1881.05.07
	Kielland, Alexander til Johan Ernst Sars 1886.02.11
	Kielland, Alexander til Johan Ernst Sars 1900.02.05
	Kielland, Alexander til Johan Ernst Sars 1900.07.26
	Kielland, Alexander til Johan Ernst Sars 1905.10.14
	Koht, Halvdan til Johan Ernst Sars 1902.05.09
	Koht, Halvdan til Johan Ernst Sars 1903.04.24
	Koht, Halvdan til Johan Ernst Sars 1914.01.29
	Krog, Gina til Johan Ernst Sars 1884.04.02
	Lie, Jonas til Johan Ernst Sars 1881.01.12
	Lie, Jonas til Johan Ernst Sars 1881.12.26
	Lie, Jonas til Johan Ernst Sars 1882.09.01
	Lie, Jonas til Johan Ernst Sars 1882.10.02
	Lie, Jonas til Johan Ernst Sars 1882.12.05
	Lie, Jonas til Johan Ernst Sars 1883.01.14
	Lie, Jonas til Johan Ernst Sars 1883.03.13
	Lie, Jonas til Johan Ernst Sars 1883.06.29
	Lie, Jonas til Johan Ernst Sars 1884.01.20
	Lie, Jonas til Johan Ernst Sars 1884.03.14
	Lie, Jonas til Johan Ernst Sars 1884.06.06
	Lie, Jonas til Johan Ernst Sars 1884.09.15
	Lie, Jonas til Johan Ernst Sars 1884.10.01
	Lie, Jonas til Johan Ernst Sars 1884.10.12
	Lie, Jonas til Johan Ernst Sars 1885.06.13
	Lie, Jonas til Johan Ernst Sars 1885.07.06
	Lie, Jonas til Johan Ernst Sars 1885.07.09
	Lie, Jonas til Johan Ernst Sars 1885.08.18
	Lie, Jonas til Johan Ernst Sars 1885.08.26
	Lie, Jonas til Johan Ernst Sars 1905.10.19
	Mohn, Emanuel Meyer til Edvard Grieg Udatert
	Mohn, Emanuel Meyer til Johan Ernst Sars 1873.10.13
	Mohn, Emanuel Meyer til Johan Ernst Sars 1874.10.29
	Mohn, Emanuel Meyer til Johan Ernst Sars 1875.04.22
	Mohn, Emanuel Meyer til Johan Ernst Sars 1877.06.10
	Mohn, Emanuel Meyer til Johan Ernst Sars 1877.07.29
	Mohn, Emanuel Meyer til Johan Ernst Sars 1877.09.27
	Mohn, Emanuel Meyer til Johan Ernst Sars 1877.12.21
	Mohn, Emanuel Meyer til Johan Ernst Sars 1878.02.09
	Mohn, Emanuel Meyer til Johan Ernst Sars 1878.03.08
	Mohn, Emanuel Meyer til Johan Ernst Sars 1878.06.15
	Mohn, Emanuel Meyer til Johan Ernst Sars 1878.08.07
	Mohn, Emanuel Meyer til Johan Ernst Sars 1879.10.12
	Mohn, Emanuel Meyer til Johan Ernst Sars 1879.11.20
	Mohn, Emanuel Meyer til Johan Ernst Sars 1879.11.23
	Mohn, Emanuel Meyer til Johan Ernst Sars 1880.01.27
	Mohn, Emanuel Meyer til Johan Ernst Sars 1880.06.03
	Mohn, Emanuel Meyer til Johan Ernst Sars 1881.04.25
	Mohn, Emanuel Meyer til Johan Ernst Sars 1881.05.10
	Mohn, Emanuel Meyer til Johan Ernst Sars 1881.05.13
	Mohn, Emanuel Meyer til Johan Ernst Sars 1881.05.19
	Mohn, Emanuel Meyer til Johan Ernst Sars 1881.06.16
	Mohn, Emanuel Meyer til Johan Ernst Sars 1881.09.08
	Mohn, Emanuel Meyer til Johan Ernst Sars 1881.09.27
	Mohn, Emanuel Meyer til Johan Ernst Sars 1881.10.30
	Mohn, Emanuel Meyer til Johan Ernst Sars 1881.12.09
	Mohn, Emanuel Meyer til Johan Ernst Sars 1882.02.17
	Mohn, Emanuel Meyer til Johan Ernst Sars 1882.05.22
	Mohn, Emanuel Meyer til Johan Ernst Sars 1882.06.17
	Mohn, Emanuel Meyer til Johan Ernst Sars 1882.09.06
	Mohn, Emanuel Meyer til Johan Ernst Sars 1882.10.13
	Mohn, Emanuel Meyer til Johan Ernst Sars 1882.11.04
	Mohn, Emanuel Meyer til Johan Ernst Sars 1883.03.23
	Mohn, Emanuel Meyer til Johan Ernst Sars 1883.04.13
	Mohn, Emanuel Meyer til Johan Ernst Sars 1883.06.21
	Mohn, Emanuel Meyer til Johan Ernst Sars 1883.08.07
	Mohn, Emanuel Meyer til Johan Ernst Sars 1883.11.02
	Mohn, Emanuel Meyer til Johan Ernst Sars 1884.01.11
	Mohn, Emanuel Meyer til Johan Ernst Sars 1884.05.22
	Mohn, Emanuel Meyer til Johan Ernst Sars 1884.05.28
	Mohn, Emanuel Meyer til Johan Ernst Sars 1884.05.28
	Mohn, Emanuel Meyer til Johan Ernst Sars 1884.06.03
	Mohn, Emanuel Meyer til Johan Ernst Sars 1884.06.16
	Mohn, Emanuel Meyer til Johan Ernst Sars 1884.08.09
	Mohn, Emanuel Meyer til Johan Ernst Sars 1884.09.14
	Mohn, Emanuel Meyer til Johan Ernst Sars 1884.10.27
	Mohn, Emanuel Meyer til Johan Ernst Sars 1884.12.02
	Mohn, Emanuel Meyer til Johan Ernst Sars 1885.01.20
	Mohn, Emanuel Meyer til Johan Ernst Sars 1885.04.30
	Mohn, Emanuel Meyer til Johan Ernst Sars 1885.06.24
	Mohn, Emanuel Meyer til Johan Ernst Sars 1885.08.10
	Mohn, Emanuel Meyer til Johan Ernst Sars 1885.08.18
	Mohn, Emanuel Meyer til Johan Ernst Sars 1885.09.02
	Mohn, Emanuel Meyer til Johan Ernst Sars 1885.10.09
	Mohn, Emanuel Meyer til Johan Ernst Sars 1886.01.18
	Mohn, Emanuel Meyer til Johan Ernst Sars 1886.09.01
	Mohn, Emanuel Meyer til Johan Ernst Sars 1887.05.11
	Mohn, Emanuel Meyer til Johan Ernst Sars 1887.06.25
	Mohn, Emanuel Meyer til Johan Ernst Sars 1887.08.11
	Mohn, Emanuel Meyer til Johan Ernst Sars 1887.08.18
	Mohn, Emanuel Meyer til Johan Ernst Sars 1887.09.10
	Mohn, Emanuel Meyer til Johan Ernst Sars 1887.12.24
	Mohn, Emanuel Meyer til Johan Ernst Sars 1888.01.17
	Mohn, Emanuel Meyer til Johan Ernst Sars 1888.04.07
	Mohn, Emanuel Meyer til Johan Ernst Sars 1888.06.10
	Mohn, Emanuel Meyer til Johan Ernst Sars 1888.08.03
	Mohn, Emanuel Meyer til Johan Ernst Sars 1888.09.12
	Mohn, Emanuel Meyer til Johan Ernst Sars 1889.01.19
	Mohn, Emanuel Meyer til Johan Ernst Sars 1889.12.21
	Mohn, Emanuel Meyer til Johan Ernst Sars 1890.03.08
	Mohn, Emanuel Meyer til Johan Ernst Sars 1890.05.26
	Mohn, Emanuel Meyer til Johan Ernst Sars 1890.08.13
	Mohn, Emanuel Meyer til Johan Ernst Sars 1890.09.18
	Mohn, Emanuel Meyer til Johan Ernst Sars 1890.11.02
	Mohn, Emanuel Meyer til Johan Ernst Sars 1890.11.29
	Mohn, Emanuel Meyer til Johan Ernst Sars 1890.12.22
	Mohn, Emanuel Meyer til Johan Ernst Sars 1891.02.23
	Mohn, Emanuel Meyer til Johan Ernst Sars 1891.04.11
	Nansen, Fridtjof til Johan Ernst Sars 1899.10.11
	Nansen, Fridtjof til Johan Ernst Sars 1900.08.20
	Nansen, Fridtjof til Johan Ernst Sars 1916.10.11
	Qvam, Fredrikke til Johan Ernst Sars Udatert
	Qvam, Fredrikke til Johan Ernst Sars 1916.04.21
	Sars, Johan Ernst til ukjent Udatert Fotokopier av 11 brev til forskjellige mottagere, trykt i Halvdan Kohts utgave av Sars' brev, samt maskinavskrifter av 40 kortfattede brev, ikke tatt med av Koht. Vedligger brevene fra Sars i en konvolutt.
	Sars, Johan Ernst til Rasmus Bjørn Anderson 1888.01.01 Ufullført.
	Sars, Johan Ernst til Johannes Belsheim 1882.02 Anbefalingsbeskrivelse for Belsheim.
	Sars, Johan Ernst til Bjørnstjerne Bjørnson 1879.04.30 Kladd. Det endelige brev i BB-samlingen.
	Sars, Johan Ernst til Bjørnstjerne Bjørnson 1883 Kladd.
	Sars, Johan Ernst til Bjørnstjerne Bjørnson 1888.08.07 Kladd.
	Sars, Johan Ernst til Bjørnstjerne Bjørnson 1895
	Sars, Johan Ernst til Daniel Cornelius Danielssen 1874.05.19
	Sars, Johan Ernst til Daniel Cornelius Danielssen 1879.03.31
	Sars, Johan Ernst til Den liberale Studenterforeningen 1886.01.29
	Sars, Johan Ernst til Gerhard Armauer Hansen 1879.03.31 Antatt mottaker.
	Sars, Johan Ernst til Lars Havstad 1886.05.11
	Sars, Johan Ernst til P. Hendrickson 1879.04.20
	Sars, Johan Ernst til Jonas Lie 1883 Antatt mottaker. Konsept. Påskrevet brev fra Sars til Bjørnstjerne Bjørnson, [1883?])
	Sars, Johan Ernst til Jonas Lie 1884.07.11 Antatt mottaker.
	Sars, Johan Ernst til Hans K. Nagell 1898.10.26
	Sars, Johan Ernst til Hans K. Nagell 1898.11.20
	Sars, Johan Ernst til Hans K. Nagell 1899.06.27
	Sars, Johan Ernst til Hans K. Nagell 1900.10.12
	Sars, Johan Ernst til Hans K. Nagell 1901.09.28
	Sars, Johan Ernst til Hans K. Nagell 1901.10.15
	Sars, Johan Ernst til Hans K. Nagell 1902.06.21
	Sars, Johan Ernst til Hans K. Nagell 1903.03.09
	Sars, Johan Ernst til Hans K. Nagell 1903.10.18
	Sars, Johan Ernst til Hans K. Nagell 1903.11.24
	Sars, Johan Ernst til Hans K. Nagell 1904.02.03
	Sars, Johan Ernst til Hans K. Nagell 1904.05.25
	Sars, Johan Ernst til Hans K. Nagell 1904.09.14
	Sars, Johan Ernst til Hans K. Nagell 1904.10.18
	Sars, Johan Ernst til Hans K. Nagell 1909.11.29
	Sars, Johan Ernst til Hans K. Nagell 1910.12.15
	Sars, Johan Ernst til Hans K. Nagell 1914.10.21
	Sars, Johan Ernst til NN 1884.07 Kladd. Påskrevet brev fra Sars til Jonas Lie, 11.07.1884.
	Sars, Johan Ernst til Balthazar Schnitler 1908.12.02 Vedlagt en anbefaling til stipendium.
	Sars, Johan Ernst til Herman Heinrich Louis Schwanenflügel 1908.06.01
	Sars, Johan Ernst til Gustav Storm 0000.12.17 Antatt mottaker.
	Sars, Johan Ernst til Johan Sverdrup 1882.12.20
	Sars, Johan Ernst til V. Titsingh 1888.08.08
	Sars, Johan Ernst til V. Titsingh 1888.09.11
	Sars, Johan Ernst til Universitetet i Oslo. Det akademiske kollegium 1882.12.31
	Sars, Johan Ernst til Universitetet i Oslo. Det akademiske kollegium 1884.12.18
	Sars, Johan Ernst til Universitetet i Oslo. Det akademiske kollegium 1891
	Sars, Johan Ernst til Universitetet i Oslo. Det akademiske kollegium 1904
	Sars, Johan Ernst til Kristian Anastas Winterhjelm 1877.06.11
	Sars, Johan Ernst til Julie Winther 1866.12.04
	Skeibrok, Mathias til Johan Ernst Sars 0000.06.26 Uten år.
	Skeibrok, Mathias til Johan Ernst Sars 1877.07.25 NBdigital: URN:NBN:no-nb_digimanus_211476.
	Skeibrok, Mathias til Johan Ernst Sars 1877.09.07 NBdigital: URN:NBN:no-nb_digimanus_211477.
	Skeibrok, Mathias til Johan Ernst Sars 1877.10.05
	Skeibrok, Mathias til Johan Ernst Sars 1878.12.13 NBdigital: URN:NBN:no-nb_digimanus_211478.
	Skeibrok, Mathias til Johan Ernst Sars 1879.06.30 NBdigital: URN:NBN:no-nb_digimanus_211479.
	Skeibrok, Mathias til Johan Ernst Sars 1879.08.25
	Skram, Amalie til Johan Ernst Sars Udatert Fredag aften. NBdigital: URN:NBN:no-nb_digimanus_217367.
	Skram, Amalie til Johan Ernst Sars Udatert Torsdag morgen. NBdigital: URN:NBN:no-nb_digimanus_217365.
	Skram, Amalie til Johan Ernst Sars 1880.11.19 NBdigital: URN:NBN:no-nb_digimanus_217368.
	Skram, Amalie til Johan Ernst Sars 1880.11.25 NBdigital: URN:NBN:no-nb_digimanus_217369.
	Skram, Amalie til Johan Ernst Sars 1881.05.15 NBdigital: URN:NBN:no-nb_digimanus_217370.
	Skram, Amalie til Johan Ernst Sars 1881.05.29 NBdigital: URN:NBN:no-nb_digimanus_217371.
	Skram, Amalie til Johan Ernst Sars 1881.06.05 NBdigital: URN:NBN:no-nb_digimanus_217372.
	Skram, Amalie til Johan Ernst Sars 1881.10.12 NBdigital: URN:NBN:no-nb_digimanus_217373.
	Skram, Amalie til Johan Ernst Sars 1881.12.15 NBdigital: URN:NBN:no-nb_digimanus_217374.
	Skram, Amalie til Johan Ernst Sars 1882.02.15 NBdigital: URN:NBN:no-nb_digimanus_217375.
	Skram, Amalie til Johan Ernst Sars 1882.12.14 NBdigital: URN:NBN:no-nb_digimanus_217376.
	Skram, Amalie til Johan Ernst Sars 1883 NBdigital: URN:NBN:no-nb_digimanus_217366.
	Skram, Amalie til Johan Ernst Sars 1883.12.13 NBdigital: URN:NBN:no-nb_digimanus_217377.
	Skram, Amalie til Johan Ernst Sars 1883.12.18 NBdigital: URN:NBN:no-nb_digimanus_217378.
